"","Id","Name","Symbol","Algorithm","WithdrawFee","MinWithdraw","MaxWithdraw","MinBaseTrade","IsTipEnabled","MinTip","DepositConfirmations","Status","StatusMessage","ListingStatus","pumped","lastpump","lastpumpgroup","withpricedata","rankperc","rank"
"503",632,"StarCredits","STRC","None",30,60,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - StarCredits (STRC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any STRC balances to a compatible wallet at your earliest convenience. STRC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"504",172,"StartCoin","START","X11",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.418406072106262,1323
"505",606,"Stealth","XST","X13",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.197343453510436,624
"506",748,"Steneum","STN","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,1000,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"507",209,"Sterlingcoin","SLG","POS",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - Sterlingcoin (SLG) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any SLG balances to a compatible wallet at your earliest convenience. SLG will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"508",398,"Stratis","STRAT","POS",0.01,0.02,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0464895635673624,147
"509",517,"Sumokoin","SUMO","CryptoNight",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.261859582542694,828
"510",239,"Swingcoin","SWING","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - Swingcoin (SWING) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any SWING balances to a compatible wallet at your earliest convenience. SWING will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"511",806,"Syndicate","SYNX","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,480,"OK",NA,"Active",TRUE,"2018-09-30 20:00:00","hitpumpsandsignals",TRUE,NA,NA
"512",485,"Synereo AMP","AMP","None",44,88,999999,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"513",441,"Tajcoin","TAJ","Blake2s",0.01,0.02,2e+09,2e-05,FALSE,10,20,"OK",NA,"Active",TRUE,"2018-10-18 19:55:00","PrivateLionGroup",TRUE,0.591714104996837,1871
"514",167,"TEKcoin","TEK","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,1,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"515",619,"TenX","PAY","None",6,12,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.104996837444655,332
"516",255,"TerraCoin","TRC","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0.22,150,"OK","","Active",FALSE,NA,NA,TRUE,0.28494623655914,901
"517",527,"TerraNova","TER","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.735610373181531,2326
"518",130,"TeslaCoin","TES","Scrypt",1,2,2e+09,2e-05,FALSE,0,960,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"519",469,"Tether","USDT","None",5,10,2e+07,1,TRUE,0.1,6,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.00126502213788741,4
"520",420,"TheChiefCoin","CHIEF","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,33.33333333,200,"OK","9 October 2018 - TheChiefCoin (CHIEF) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any CHIEF balances to a compatible wallet at your earliest convenience. CHIEF will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"521",304,"TigerCoin","TGC","SHA256",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - TigerCoin (TGC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any TGC balances to a compatible wallet at your earliest convenience. TGC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"522",53,"TitCoin","TIT","SHA256",1,2,20000,2e-05,FALSE,0,20,"Maintenance","17 October 2018 - Our TIT wallet has been placed in maintenance while we work with the developers towards an update. We apologise for any inconvenience caused by this and appreciate your patience.","Active",FALSE,NA,NA,TRUE,0.555977229601518,1758
"523",78,"TittieCoin","TTC","Scrypt",1,2,2e+09,2e-05,FALSE,0,20,"Maintenance","17 October 2018 - Our TTC wallet has been placed in maintenance while we work with the developers towards an update. We apologise for any inconvenience caused by this and appreciate your patience.","Active",FALSE,NA,NA,TRUE,NA,NA
"524",550,"TOACoin","TOA","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.373497786211259,1181
"525",813,"TokenPay","TPAY","None",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.224225173940544,709
"526",731,"TokugawaCoin","TOK","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,320,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"527",60,"TopCoin","TOP","Scrypt",1,2,2e+09,2e-05,FALSE,0,480,"Maintenance","11-10-2018 - TOP Wallet placed in maintenance while we investigate deposit issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"528",254,"TransferCoin","TX","X11",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,"2018-08-13 09:44:00","officialmcafeesignals",TRUE,0.496204933586338,1569
"529",694,"Trezarcoin","TZC","NeoScrypt",0.01,0.02,2e+07,2e-05,FALSE,0,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.420936116382037,1331
"530",173,"Triangles","TRI","POS",1e-04,4e-04,2e+09,2e-05,FALSE,9e-04,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"531",56,"Trinity","TTY","SHA256",1,2,2e+09,0,FALSE,1,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"532",834,"Tron","TRX","None",0.1,1,2e+07,2e-05,FALSE,0,100,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.00347881087919039,11
"533",152,"TruckCoin","TRK","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0.8,320,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"534",801,"TrueUSD","TUSD","None",3,6,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,"2018-09-02 02:15:00","BigCryptoPump",TRUE,0.012966476913346,41
"535",310,"Trumpcoin","TRUMP","Blake256",0.01,0.02,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.461100569259962,1458
"536",226,"TurboStake","TRBO","POS",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"537",814,"TWIST","TWIST","X13",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"538",481,"Ubiq","UBQ","Dagger",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.168564199873498,533
"539",460,"Ultracoin","UTC","Scrypt_jane",0.01,0.02,2e+09,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"540",848,"Unibright Token","UBT","None",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK","","Active",TRUE,"2018-09-17 16:00:00","crypto_pump_island",FALSE,NA,NA
"541",90,"UniCoin","UNIC","SHA256",1,2,2e+09,2e-05,FALSE,0,20,"OK","9 October 2018 - UniCoin (UNIC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any UNIC balances to a compatible wallet at your earliest convenience. UNIC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"542",554,"Unify","UNIFY","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.461416824794434,1459
"543",252,"Unitus","UIS","Other",0.01,0.04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.472169512966477,1493
"544",721,"UniversalCurrency","UNIT","SHA256",0.01,0.02,2e+07,2e-05,FALSE,0.12376237,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"545",251,"UniversalMolecule","UMO","Blake256",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",TRUE,"2018-10-27 20:00:00","robingoodsignal",TRUE,NA,NA
"546",91,"Unobtanium","UNO","SHA256",0.01,0.1,2e+09,2e-05,TRUE,4e-04,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0939278937381404,297
"547",751,"Upfiring","UFR","None",40,80,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,"2018-10-19 18:00:00","cryptosignalsvipr",TRUE,0.328589500316256,1039
"548",237,"Vade","VADE","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,250,960,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"549",397,"VaderCorpCoin","VCC","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,11.11111111,480,"OK","9 October 2018 - VaderCorpCoin (VCC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any VCC balances to a compatible wallet at your earliest convenience. VCC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"550",356,"VapersCoin","VPRC","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,480,"Maintenance","6-11-2018 - VPRC Wallet placed in maintenance while we investigate deposit issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"551",57,"Verge","XVG","Other",1,2,5e+06,2e-05,FALSE,9,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.023719165085389,75
"552",184,"VeriCoin","VRC","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.286211258697027,905
"553",373,"Verium","VRM","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"554",146,"Version","V","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.454459203036053,1437
"555",781,"Vice Industry Token","VIT","None",300,600,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"556",836,"Vitae","VITAE","Quark",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0784313725490196,248
"557",693,"Vivo","VIVO","NeoScrypt",0.01,0.02,2e+07,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.637254901960784,2015
"558",723,"VOISE","VOISE","None",1200,2400,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.511068943706515,1616
"559",445,"WarCoin","WRC","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,450,"NoConnections","9 October 2018 - WarCoin (WRC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any WRC balances to a compatible wallet at your earliest convenience. WRC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,FALSE,NA,NA
"560",393,"WayaWolfCoin","WW","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,7.69230769,200,"OK",NA,"Active",TRUE,"2018-09-21 03:00:00","ExeCrypto",TRUE,NA,NA
"561",8,"WeAreSatoshi","WSX","X11",10,20,2e+09,2e-05,FALSE,0,30,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"562",587,"Weed","WEED","None",0.5,2,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - Weed (WEED) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any WEED balances to a compatible wallet at your earliest convenience. WEED will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"563",820,"WhaleCoin","WHL","Ethash",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",TRUE,"2018-09-05 19:30:00","officialmcafeepumpsignals",TRUE,NA,NA
"564",827,"WhiteCoin","XWC","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.252688172043011,799
"565",635,"WildCrypto","WILD","None",200,400,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"566",697,"Wincoin","WC","Scrypt",0.02,0.1,2e+07,2e-05,FALSE,0,20,"OK","2 October 2018 - We have re-enabled the Wincoin (WC) markets and withdrawals. Deposits remain disabled at this time. We will provide further updates regarding deposits as they become available.","Active",FALSE,NA,NA,TRUE,0.753004427577483,2381
"567",495,"WirelessCoin","WLC","None",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - WirelessCoin (WLC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any WLC balances to a compatible wallet at your earliest convenience. WLC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"568",766,"Wispr","WSP","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,480,"Maintenance","09-NOV-2018 - WSP Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",TRUE,"2018-09-24 16:00:00","crypto_pump_island",FALSE,0.633459835547122,2003
"569",166,"WorldCoin","WDC","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,1000,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.765970904490829,2422
"570",866,"X-CASH","XCASH","CryptoNight",0.01,0.02,2e+07,2e-05,FALSE,0,180,"Maintenance","15/10/2018 - XCASH Wallet placed in maintenance at request of the XCASH team. We apologise for this and seek your patience while we work to resolve the matter.
","Active",FALSE,NA,NA,TRUE,0.238772928526249,755
"571",560,"Xcoin","XCO","SHA256",0.01,0.02,2e+07,2e-05,FALSE,2.12765957,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"572",844,"XDNA","XDNA","Other",0.01,0.02,2e+07,2e-05,FALSE,1,20,"Maintenance","2 November 2018 - XDNA Wallet placed in maintenance due to a resync of the wallet. We apologise for this and seek your patience while we work to resolve the matter","Active",FALSE,NA,NA,TRUE,0.503162555344719,1591
"573",661,"XGOX","XGOX","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,550,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.565464895635674,1788
"574",522,"XTRABYTES","XBY","Scrypt",1,100,2e+07,2e-05,FALSE,0.75,60,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.775142314990512,2451
"575",284,"YobitCoin","YOVI","POS",1e-04,4e-04,2e+09,2e-05,FALSE,0.42,200,"OK","9 October 2018 - YobitCoin (YOVI) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any YOVI balances to a compatible wallet at your earliest convenience. YOVI will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-09-24 20:00:00","thecryptoyoda",TRUE,NA,NA
"576",708,"Zap","ZAP","None",120,240,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.31056293485136,982
"577",384,"ZCash","ZEC","Equihash",2e-04,0.001,10000,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.010752688172043,34
"578",395,"Zclassic","ZCL","Equihash",0.01,0.02,2e+09,2e-05,FALSE,0,50,"OK","07-Nov-2018 Please be advised that deposits are currently inactive for ZCL while we await a blockchain resync. We apologize for the inconvenience and trust that you will bear with us while this operation completes","Active",FALSE,NA,NA,TRUE,0.196710942441493,622
"579",380,"ZCoin","XZC","Lyra2RE",0.01,0.02,2e+09,2e-05,FALSE,0,20,"OK","","Active",FALSE,"2018-10-20 21:05:00","bigpumpsignal",TRUE,0.0426944971537002,135
"580",88,"ZeitCoin","ZEIT","Scrypt",10,20,2e+09,2e-05,FALSE,0,960,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.484819734345351,1533
"581",464,"Zero","ZER","Equihash",0.01,0.02,2e+09,2e-05,FALSE,0,6,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.304554079696395,963
"582",809,"Zest","ZEST","Quark",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"583",330,"ZetaCoin","ZET","SHA256",0.01,0.02,2e+09,2e-05,FALSE,0,20,"Maintenance","03-AUG-2018 - ZET Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.44876660341556,1419
"584",821,"Zixx","XZX","NeoScrypt",0.01,0.02,2e+07,2e-05,FALSE,1,240,"OK",NA,"Active",TRUE,"2018-10-09 20:00:00","Signal_Plug",FALSE,NA,NA
"585",491,"ZSEcoin","ZSE","X11",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK","9 October 2018 - ZSEcoin (ZSE) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any ZSE balances to a compatible wallet at your earliest convenience. ZSE will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"586",869,"Zulu Republic Token","ZTX","None",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
